,ID,Address,Suburb,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
480,ID799009249,405/2 Rouse St,PORT MELBOURNE,1,u,600000.0,25/02/2017,1.0,1.0,6866.0,9.0,-37.8443,144.9437,20043.0,2992.752933137679,0,False,705.33,5479.67,335.0,Albert Park Primary School,841.1150674069044,306,Albert Park College,326.6194185380937,131
481,ID519784125,3/1 Mines Rd,RINGWOOD EAST,2,u,560000.0,1/07/2017,1.0,2.0,217.0,34.0,-37.80526,145.24628,19879.0,822.1284344376812,41,False,1609.33,6840.67,525.67,Mullum Primary School,1030.985540927754,not ranked,Norwood Secondary College,978.8333843957456,219
482,ID177402009,3/29 Mary St,KEW,2,u,672000.0,3/06/2017,1.0,1.0,710.0,59.0,-37.8055,145.03799999999995,19904.0,1782.6749274347478,15,False,288.0,712.0,75.67,Sacred Heart School,301.1599597190104,66,Trinity Grammar School Kew,567.7832110586331,not ranked
483,ID124971530,77 Chapel Rd,MOORABBIN,3,h,920000.0,28/05/2016,1.0,1.0,653.0,69.0,-37.9392,145.0481,19937.0,1134.0570914976292,37,False,71.0,261.0,20.0,St Catherine's School,373.5511265622268,117,Our Lady of the Sacred Heart College,1662.4396128435915,not ranked
484,ID295323442,7 Dudley Ct,GLADSTONE PARK,3,h,625000.0,9/09/2017,2.0,4.0,578.0,34.0,-37.68899,144.88273,20031.0,2996.471098457587,30,False,663.0,4010.0,377.0,Gladstone Park Primary School,396.3561069562215,not ranked,Gladstone Park Secondary College,646.470899542393,not ranked
485,ID929183975,14 Myers St,SUNSHINE WEST,3,h,485000.0,12/11/2016,4.0,2.0,482.0,64.0,-37.7904,144.8133,20020.0,1273.6770526785913,19,False,2403.67,5212.33,586.67,Sunshine Heights Primary School,473.02011295356385,not ranked,Marian College,697.3010678205792,not ranked
486,ID728586568,70 Derby St,PASCOE VALE,3,h,983000.0,18/03/2017,1.0,2.0,650.0,36.0,-37.7304,144.9463,19964.0,1497.1269249562442,23,True,705.33,5479.67,335.0,St Oliver Plunkett's School,395.06088357978524,not ranked,Antonine College,1241.5521316889292,482
487,ID737747327,1 Sutherland St,COBURG,4,h,1145000.0,12/11/2016,2.0,2.0,480.0,99.0,-37.7402,144.9607,19965.0,332.97363718953676,21,False,1071.33,5783.67,419.67,Australian International Academy of Education,642.9577804016541,not ranked,Australian International Academy of Education,642.9577804016541,not ranked
488,ID175761123,269 Mansfield St,THORNBURY,4,h,795000.0,14/05/2016,2.0,1.0,402.0,94.0,-37.7584,145.0214,20014.0,2043.3966108517852,26,False,2403.67,5212.33,586.67,Holy Spirit School,533.205784584449,496,Thornbury High School,397.0195503330409,209
489,ID876161480,794 North Rd,BENTLEIGH EAST,4,h,1520000.0,16/09/2017,2.0,2.0,648.0,79.0,-37.90609,145.0551,19941.0,1397.4600297204092,30,False,959.0,4476.67,324.0,McKinnon Primary School,297.55666870147553,not ranked,McKinnon Secondary College,891.430677774519,48
490,ID739253850,144 Duke St,BRAYBROOK,2,h,868000.0,7/11/2016,1.0,4.0,749.0,69.0,-37.7814,144.847,22241.0,1474.638402988256,14,False,2744.33,10289.67,780.0,Sunshine Harvester Primary School,206.16296528487058,not ranked,Braybrook College,353.04528445297814,139
491,ID578197269,226/3 Hoddle St,COLLINGWOOD,2,u,561000.0,3/06/2017,2.0,2.0,3701.0,14.0,-37.80896,144.9911,19977.0,201.994446744933,11,False,1097.67,5916.0,553.33,Richmond West Primary School,660.2558422023642,452,Collingwood College,667.2307001549269,359
492,ID203588478,13/561 Glenferrie Rd,HAWTHORN,1,u,488000.0,10/12/2016,1.0,1.0,0.0,15.0,-37.8272,145.0343,19904.0,665.3334323029337,15,True,1144.33,6845.67,375.67,St Joseph's School,82.27390852236486,113,Swinburne Senior Secondary College,730.4253377931988,not ranked
493,ID966005865,4 Carrington St,BALWYN NORTH,4,h,1750000.0,22/07/2017,1.0,2.0,683.0,39.0,-37.80275,145.08411999999996,19894.0,2431.654397494948,25,False,959.0,4476.67,324.0,Balwyn North Primary School,917.1045943316639,142,Balwyn High School,845.0287901539083,44
494,ID480661986,3/21 John St,OAKLEIGH,2,h,655000.0,19/11/2016,1.0,1.0,156.0,44.0,-37.9024,145.1008,19916.0,969.0469818701068,31,False,898.67,6529.67,480.0,Amsleigh Park Primary School,738.4895024432241,not ranked,Sacred Heart Girls' College,1292.9490779078283,93
495,ID139929358,33 Marine Pde,ST KILDA,4,h,4750000.0,27/11/2016,3.0,5.0,648.0,19.0,-37.8724,144.9767,19956.0,1512.484710079388,19,False,1363.67,6287.67,564.33,Yesodei HaTorah College,603.7912217129837,277,Yesodei HaTorah College,603.7912217129837,38
496,ID347971907,118 Roberts St,NORTHCOTE,2,h,1101000.0,14/05/2016,1.0,0.0,229.0,109.0,-37.7784,145.0042,19929.0,366.2351178769296,21,False,136.33,302.67,42.0,Westgarth Primary School,245.86303042362707,115,Santa Maria College,908.1338731364355,137
497,ID155429312,367 Dandenong Rd,ARMADALE,6,h,5525000.0,17/09/2016,3.0,4.0,1491.0,84.0,-37.8602,145.013,19945.0,695.0567856057473,19,False,2489.67,11817.33,1268.67,The King David School,311.0545810360328,140,The King David School,311.0545810360328,27
498,ID943663847,6 Dallas St,MENTONE,3,h,900000.0,12/08/2017,1.0,2.0,585.0,14.0,-37.98137,145.0918,19864.0,1881.94468401799,47,False,50.33,68.0,12.0,Parktone Primary School,711.117767591141,352,Parkdale Secondary College,1005.3120183431961,234
499,ID463776175,13 Lord St,CAULFIELD EAST,4,h,1550000.0,15/07/2017,2.0,1.0,642.0,10.0,-37.88512,145.04554,19942.0,589.1265982910675,28,False,1021.67,5132.0,325.0,St Anthony's School,240.43542824739836,485,Glen Eira College,665.0482161881033,215
500,ID170369524,6 Kennedy St,RICHMOND,3,h,1365000.0,17/09/2016,1.0,1.0,301.0,84.0,-37.8134,145.0055,19977.0,1191.0717144116845,11,False,824.67,1890.33,159.33,Yarra Primary School,222.26708342361732,475,Lynall Hall Community School,445.70704009186886,559
501,ID766149422,1 Rosedale Rd,GLEN IRIS,4,h,1390000.0,28/05/2016,2.0,3.0,397.0,94.0,-37.8578,145.06799999999996,19835.0,875.3694194200312,24,False,1923.67,8979.33,620.33,Glen Iris Primary School,351.36675549186185,120,Korowa Anglican Girls' School,1242.8732552201418,13
502,ID581413247,1 Mikado St,HADFIELD,3,h,870000.0,27/05/2017,1.0,6.0,700.0,6.0,-37.70569,144.94048,19961.0,1713.4212561408353,29,False,1841.67,9184.67,533.33,St Thomas More's School,431.5806944767339,not ranked,Glenroy Private,1323.7506401282835,not ranked
503,ID190678194,4/13 Alexander St,COLLINGWOOD,1,u,457000.0,13/08/2016,1.0,1.0,406.0,49.0,-37.796,144.9911,19975.0,458.76952151396245,14,False,1071.33,5783.67,419.67,Clifton Hill Primary School,442.19084652316195,144,Collingwood College,779.3568090425312,359
504,ID153671936,38 Soudan St,COBURG,3,h,835000.0,27/11/2016,1.0,1.0,459.0,139.0,-37.7388,144.9529,19965.0,999.863195605759,21,False,1071.33,5783.67,419.67,Coburg North Primary School,306.79733302315685,270,Antonine College,933.4471059571298,482
505,ID980773804,48 Kenmare St,MONT ALBERT,3,h,2588000.0,7/11/2016,3.0,2.0,1149.0,99.0,-37.812,145.1095,19896.0,897.382963569704,29,False,278.0,489.0,65.0,Box Hill Senior Secondary College,372.8249499872804,not ranked,Box Hill Senior Secondary College,372.8249499872804,not ranked
506,ID669397977,3/51 Coorigil Rd,CARNEGIE,3,u,1042000.0,27/05/2017,2.0,2.0,0.0,11.0,-37.89622,145.06032,19919.0,912.912833008517,25,False,3767.67,18925.0,2042.33,St Patrick's School,755.6800159999063,346,Kilvington Grammar School,1717.8288096348472,37
507,ID525312288,68 Gold St,BRUNSWICK,3,h,1075000.0,22/04/2017,1.0,0.0,222.0,8.0,-37.7743,144.9569,19969.0,177.21739879033032,14,False,817.67,1779.67,181.0,Princes Hill Primary School,1196.8183641652454,not ranked,Brunswick Secondary College,413.5048638605438,211
508,ID215478093,9 Hosie St,RICHMOND,3,h,1410000.0,27/11/2016,1.0,0.0,224.0,19.0,-37.8199,145.0017,19907.0,830.4127747052845,11,False,824.67,1890.33,159.33,Trinity Catholic School,730.8025661867888,not ranked,Richmond High School,293.8990943207798,not ranked
509,ID621812284,55 Baird St,BRIGHTON EAST,4,h,2050000.0,15/10/2016,2.0,4.0,678.0,79.0,-37.9255,145.0118,19949.0,1658.7701328252838,33,False,2744.33,10289.67,780.0,St Leonard's College,510.36706230084894,33,St Leonard's College,510.36706230084894,43
510,ID191502439,10 Dartford St,FLEMINGTON,3,h,1250000.0,6/05/2017,2.0,2.0,226.0,17.0,-37.7824,144.9243,20040.0,685.7823134205423,10,False,2047.67,9171.0,742.33,St Brendan's School,701.6978901080039,not ranked,Kensington Community High School,623.4515648670038,not ranked
511,ID357259162,58 Bloomfield Rd,ASCOT VALE,3,h,1215000.0,28/08/2016,1.0,1.0,452.0,59.0,-37.7762,144.9174,20039.0,401.49273492467046,12,True,2489.67,11817.33,1268.67,St Mary's School,600.2146527527605,159,Kensington Community High School,1488.766829082163,not ranked
512,ID309193970,2/232 Warrigal Rd,OAKLEIGH SOUTH,3,t,680000.0,3/09/2016,2.0,1.0,189.0,24.0,-37.9122,145.0853,19917.0,1342.8856954811877,29,False,136.33,302.67,42.0,Hughesdale Primary School,976.78761650602,221,Sacred Heart Girls' College,1119.4042044927694,93
513,ID355943145,57 The Parade,ASCOT VALE,3,h,940000.0,16/04/2016,3.0,1.0,491.0,69.0,-37.7727,144.9136,20039.0,779.338664810321,12,False,2489.67,11817.33,1268.67,St Mary's School,240.95376251600445,159,Lowther Hall Anglican Grammar School,1429.0923120438435,not ranked
514,ID523313587,13 Crawley St,RESERVOIR,4,h,1015000.0,8/10/2016,1.0,1.0,518.0,99.0,-37.726,145.0044,20011.0,303.4321774621963,31,False,824.67,1890.33,159.33,Preston Primary School,725.9874246815765,250,Preston High School,1752.433256007184,not ranked
515,ID507048513,32 Matthews St,SUNSHINE,3,h,950000.0,3/12/2016,1.0,1.0,700.0,59.0,-37.7933,144.8411,22241.0,896.8271436802206,14,False,2403.67,5212.33,586.67,Our Lady of the Immaculate Conception School,648.848685907483,not ranked,Sunshine College,1100.3087545600474,233
516,ID409369484,11 Coleman Av,KEW EAST,4,h,2000000.0,9/09/2017,1.0,1.0,704.0,28.0,-37.79349000000001,145.04611,19931.0,2128.8325565922623,25,False,288.0,712.0,75.67,St Anne's School,387.769378930054,293,Kew High School,1534.373151122872,124
517,ID667393691,4/2 Vincent St,COBURG,2,u,537500.0,19/11/2016,1.0,1.0,0.0,44.0,-37.7435,144.9563,19965.0,632.5816538985346,21,True,1071.33,5783.67,419.67,St Fidelis' School,819.8068432596469,not ranked,Australian International Academy of Education,1176.682384269084,not ranked
518,ID322942973,33 Ross St,SURREY HILLS,4,h,1835000.0,28/05/2016,2.0,2.0,619.0,89.0,-37.8171,145.0934,19894.0,903.8250987090773,25,True,2403.67,5212.33,586.67,Chatham Primary School,169.34842818733074,310,Fintona Girls' School,1169.8559106057937,not ranked
519,ID366229270,12 Spear Ct,ALTONA,3,t,605100.0,22/05/2016,2.0,0.0,265.0,54.0,-37.8583,144.8172,19925.0,830.5636811781621,28,False,920.67,3066.0,357.33,Altona College,421.39162116138385,not ranked,Altona College,421.39162116138385,not ranked
520,ID195683981,96 Danks St,ALBERT PARK,3,h,1505000.0,27/05/2017,1.0,1.0,149.0,129.0,-37.84587,144.94828,20043.0,3087.83176822788,0,False,1214.67,5603.67,375.33,Albert Park Primary School,593.6208736685553,306,Albert Park College,144.55991369044207,131
521,ID972456884,13 Darling St,FAIRFIELD,3,h,1200000.0,3/06/2017,1.0,2.0,440.0,139.0,-37.77558,145.02451000000005,19931.0,671.0329119986317,25,False,330.33,1855.0,82.0,Fairfield Primary School,450.3950885614859,193,Alphington Grammar School,1159.5417893014767,86
522,ID652409758,5/8 Swan St,KEILOR PARK,2,t,380000.0,10/09/2016,1.0,1.0,161.0,9.0,-37.7251,144.8621,20033.0,5292.088887948142,26,False,922.67,5201.0,296.67,Penleigh &amp; Essendon Grammar School,1068.8842361826162,126,Penleigh &amp; Essendon Grammar School,1068.8842361826162,not ranked
523,ID547398591,8/19 Mercer Rd,ARMADALE,2,u,599000.0,3/09/2016,1.0,1.0,0.0,55.0,-37.8543,145.0262,19945.0,649.9807016378226,19,True,2489.67,11817.33,1268.67,Lauriston Girls' School,241.37640302030968,30,Lauriston Girls' School,241.37640302030968,not ranked
524,ID801938203,17 Quarry Cct,COBURG,4,h,1020000.0,24/06/2017,2.0,2.0,441.0,17.0,-37.73572,144.97256000000004,19964.0,889.9261361837264,23,False,1097.67,5916.0,553.33,St Paul's School,546.95415126559,211,Coburg High School,554.7616118999852,79
525,ID361058753,1/25 Mercer Rd,ARMADALE,3,u,2120000.0,29/04/2017,2.0,3.0,395.0,39.0,-37.8536,145.0263,19945.0,690.3537513456091,19,False,2494.67,11307.0,1410.0,Lauriston Girls' School,178.12095150565838,30,Lauriston Girls' School,178.12095150565838,not ranked
526,ID918626720,1/123 Blyth St,ALTONA,2,t,720000.0,4/02/2016,1.0,2.0,292.0,6.0,-37.8687,144.8197,19925.0,672.6448176677835,28,False,920.67,3066.0,357.33,Altona Primary School,289.23027518881975,213,Altona College,761.4619826917581,not ranked
527,ID683819878,12 Holskamp St,MOUNT WAVERLEY,3,h,1205000.0,1/07/2017,2.0,2.0,402.0,59.0,-37.87389,145.12783000000005,19875.0,153.26477425784535,36,False,1471.0,7759.67,779.67,Holy Family School,163.6409325228663,not ranked,Avila College,484.55368546463933,102
528,ID777115125,14 Killeen St,SUNSHINE WEST,3,h,470000.0,27/06/2016,1.0,1.0,591.0,48.0,-37.7987,144.8196,22241.0,1626.136252715785,14,False,2403.67,5212.33,586.67,St Peter's School,176.22289344300586,345,Sunshine College,1251.9787082130847,233
529,ID234563355,16 Kiewa Cr,KEILOR,5,h,739000.0,26/08/2017,2.0,2.0,295.0,41.0,-37.71945,144.82418,20001.0,2895.0751767745824,30,False,318.33,497.0,140.67,St Augustine's Primary School,1033.1279004483326,not ranked,Keilor Downs Secondary College,1225.1790156058069,not ranked
530,ID711470627,6/63 Linacre Rd,HAMPTON,3,t,1400000.0,18/03/2017,2.0,1.0,211.0,19.0,-37.9427,145.0084,19949.0,804.0584424511426,33,False,235.67,506.67,74.0,Sandringham Primary School,554.6365991996104,353,St Leonard's College,1567.880592081821,43
531,ID262691313,69 Hotham St,COLLINGWOOD,2,t,750000.0,3/09/2016,1.0,1.0,115.0,59.0,-37.7968,144.9891,19975.0,538.9421083582644,14,False,1071.33,5783.67,419.67,St Joseph's School,472.02222156725344,113,Collingwood College,699.3753659218733,359
532,ID479530582,200 McBryde St,FAWKNER,3,h,700000.0,6/05/2017,1.0,2.0,650.0,94.0,-37.7023,144.9773,19961.0,1632.853741138597,29,False,1253.67,7401.33,484.67,Darul Ulum College of Victoria,588.7135944459693,438,John Fawkner Secondary College,481.4118792158768,not ranked
533,ID622976129,1/536 Albion St,BRUNSWICK WEST,2,h,440000.0,28/08/2016,1.0,1.0,0.0,59.0,-37.7577,144.9354,20038.0,1684.2629306069725,14,False,958.67,5673.0,628.0,Moonee Ponds Primary School,662.9031399271407,225,Lowther Hall Anglican Grammar School,1814.3522416772535,not ranked
534,ID488658348,1/26 Talmage St,ALBION,3,t,580000.0,29/07/2017,2.0,2.0,175.0,5.0,-37.77856,144.82443,20004.0,103.81561649043478,22,False,298.0,735.0,154.0,Albion Primary School,414.9108221892776,not ranked,Sunshine College,1378.3047682238466,233
535,ID534462690,1/105 Cochrane St,BRIGHTON,3,u,826000.0,14/05/2016,1.0,2.0,119.0,69.0,-37.8958,144.9994,19953.0,430.56098130808687,25,False,2744.33,10289.67,780.0,St James' School,283.64763866851933,248,Star of the Sea College,252.54348203169508,54
536,ID185882136,6 Naroon Rd,ALPHINGTON,3,h,1485000.0,28/08/2016,0.0,0.0,597.0,89.0,-37.7781,145.0284,19931.0,253.30514823969096,25,False,1202.0,5034.33,333.0,Alphington Primary School,681.9628525232761,81,Alphington Grammar School,731.4622615108993,86
537,ID518142655,1 Shelley St,HEIDELBERG HEIGHTS,4,h,706000.0,8/04/2017,1.0,2.0,374.0,79.0,-37.7437,145.0506,19936.0,1370.9904297995868,33,False,1173.67,8523.67,974.67,St Pius X School,522.2331067211227,not ranked,East Preston Islamic College,1667.265371519619,491
538,ID607678038,82 Gowanbrae Dr,GOWANBRAE,4,h,945000.0,17/06/2017,2.0,4.0,474.0,19.0,-37.70626,144.89551,20032.0,1921.644854565398,28,False,1841.67,9184.67,533.33,Glenroy West Primary School,1135.1046858851519,not ranked,Gladstone Park Secondary College,1899.0541838592414,not ranked
539,ID200092515,15 Alison St,THOMASTOWN,3,h,600500.0,16/09/2017,1.0,1.0,552.0,19.0,-37.68366,145.02783,20007.0,1249.7872407022153,40,False,502.67,1662.67,118.67,Thomastown East Primary School,452.21264209273954,20,Lalor Secondary College,1249.0314314853915,378
540,ID618669153,194 Dawson St,BRUNSWICK WEST,3,h,1186000.0,16/07/2016,1.0,3.0,608.0,109.0,-37.7694,144.9448,19968.0,1314.5063114968825,15,False,958.67,5673.0,628.0,Brunswick South West Primary School,172.49431967625824,316,Brunswick Secondary College,913.7762618453138,211
541,ID465719446,32 Gurner St,ST KILDA,4,h,2220000.0,4/03/2017,2.0,2.0,402.0,105.0,-37.861,144.9819,19957.0,1047.2337509894628,17,False,1412.0,6364.0,699.33,St Kilda Park Primary School,482.9249449119978,73,St Michael's Grammar School,863.1705738939548,58
542,ID744344540,22 Lulie St,ABBOTSFORD,3,h,1165000.0,29/04/2017,2.0,0.0,92.0,131.0,-37.797,144.9957,19975.0,264.1189568303244,14,False,1214.67,5603.67,375.33,Clifton Hill Primary School,771.4943672977676,144,Collingwood College,808.2725397934801,359
543,ID514443780,8/1277 Toorak Rd,CAMBERWELL,2,u,530000.0,17/09/2016,1.0,1.0,0.0,59.0,-37.8491,145.086,19849.0,554.9423792456869,29,False,3703.67,18944.0,2039.33,Hartwell Primary School,178.3732539793879,78,Siena College Ltd,1744.6894651887048,not ranked
544,ID154709272,3/33 St Georges Rd,ELSTERNWICK,2,u,632500.0,29/04/2017,1.0,1.0,0.0,51.0,-37.8817,145.0032,19954.0,395.49587663762395,23,False,1666.0,9333.67,523.0,Sholem Aleichem College,187.30683699782685,34,Adass Israel School,503.27618479092786,534
545,ID690808881,104 Hall St,SUNSHINE WEST,3,h,668000.0,12/11/2016,1.0,2.0,697.0,49.0,-37.7897,144.7964,20020.0,897.0782289129986,19,False,2403.67,5212.33,586.67,Ardeer South Primary School,270.60037773720546,not ranked,Marian College,883.4918759661579,not ranked
546,ID817825544,5 Smith St,BENTLEIGH,3,h,1968500.0,20/05/2017,2.0,2.0,674.0,23.0,-37.9179,145.0429,19939.0,521.244032469843,33,False,959.0,4476.67,324.0,St Paul's School,562.6213900142487,211,McKinnon Secondary College,804.8603353926895,48
547,ID895282415,5/467 King St,WEST MELBOURNE,2,u,620000.0,28/05/2016,1.0,1.0,0.0,17.0,-37.8091,144.952,19841.0,454.0118997055365,2,False,584.33,2731.67,211.67,North Melbourne Primary School,1160.2342370436004,182,Simonds Catholic College,356.8635339790743,262
548,ID879642174,18 Timins St,SUNBURY,3,h,650000.0,1/07/2017,3.0,1.0,852.0,59.0,-37.58689,144.72865,19998.0,856.389065604795,39,False,1479.33,4398.67,502.0,Our Lady of Mount Carmel School,1018.5532708645677,not ranked,Sunbury College,1403.8212858152128,424
549,ID523065377,2/47 Parker St,TEMPLESTOWE LOWER,2,t,678000.0,15/10/2016,1.0,1.0,340.0,39.0,-37.7564,145.1195,19986.0,4578.990754845534,45,False,2403.67,5212.33,586.67,St Kevin's School,617.5620581186624,130,Templestowe College,1252.1947549255128,307
550,ID538273915,75 Richardson St,ALBERT PARK,2,h,2810000.0,8/04/2017,1.0,1.0,263.0,131.0,-37.8441,144.9522,20043.0,2868.306175454695,0,False,1214.67,5603.67,375.33,Albert Park Primary School,251.64647419121562,306,Albert Park College,432.1170208590114,131
551,ID606670048,1/295 Clarendon St,SOUTH MELBOURNE,2,u,1360000.0,22/05/2016,1.0,2.0,0.0,129.0,-37.8335,144.9611,22238.0,1768.297477285079,6,False,1100.67,3636.33,457.33,Galilee Regional Catholic Primary School,627.0964137864811,208,Victorian College Of The Arts Secondary School,669.4955115909356,not ranked
552,ID767114211,1 Hinkler St,BRAYBROOK,3,h,925000.0,8/04/2017,1.0,2.0,597.0,69.0,-37.7888,144.8511,20022.0,1561.7461741515299,15,True,2897.33,11243.0,942.0,Dinjerra Primary School,546.3452054519211,not ranked,Caroline Chisholm Catholic College,339.1049052137416,not ranked
553,ID891599231,2 French St,FOOTSCRAY,3,t,820000.0,18/03/2017,2.0,1.0,122.0,39.0,-37.8021,144.8976,22240.0,396.2101449437329,9,False,298.0,735.0,154.0,Footscray City Primary School,532.5088161398393,97,Gilmore College For Girls,410.67904404987013,387
554,ID176474852,11 Henderson St,BRUNSWICK WEST,4,h,1500000.0,12/08/2017,2.0,3.0,444.0,22.0,-37.7628,144.94011,19968.0,1799.3151403310408,15,False,941.33,5813.0,575.67,St Joseph's School,259.2365168991018,113,Brunswick Secondary College,1591.2078296714312,211
555,ID715649362,259 Sussex St,PASCOE VALE,3,h,612500.0,28/05/2016,1.0,1.0,522.0,69.0,-37.7187,144.9514,19963.0,907.6478262451857,25,False,659.0,5219.33,338.33,Pascoe Vale North Primary School,383.65351896431565,not ranked,Pascoe Vale Girls Secondary College,1405.8639889617104,not ranked
556,ID936211353,43 Gloucester St,RESERVOIR,3,h,890000.0,10/09/2016,2.0,2.0,634.0,19.0,-37.7199,144.9965,20010.0,983.264034421729,33,False,824.67,1890.33,159.33,Reservoir West Primary School,605.6341184895466,not ranked,Preston High School,2572.707148261697,not ranked
557,ID632964385,183 Cubitt St,CREMORNE,2,h,895000.0,15/10/2016,1.0,0.0,138.0,139.0,-37.832,144.99200000000005,19959.0,718.552964956568,12,False,888.0,2196.0,181.33,Melbourne Girls Grammar,633.6872018990294,65,Melbourne High School,611.4316927261474,2
558,ID260645734,2/532 Orrong Rd,ARMADALE,2,u,565000.0,28/08/2016,1.0,1.0,0.0,79.0,-37.8573,145.0112,19945.0,720.359571485065,19,False,2489.67,11817.33,1268.67,The King David School,120.26912854112891,140,The King David School,120.26912854112891,27
559,ID689316474,7/88 Stephen St,YARRAVILLE,2,u,782000.0,4/03/2017,1.0,1.0,1555.0,6.0,-37.8156,144.8943,19996.0,384.97835021906707,12,True,817.67,1779.67,181.0,St Augustine's School,440.95867714271367,not ranked,Gilmore College For Girls,1837.6776209205073,387
560,ID594036717,7 MacKay St,PRAHRAN,3,t,1463000.0,23/09/2017,2.0,2.0,15.0,21.0,-37.84969,145.00056999999995,19947.0,584.1984806228179,16,False,705.33,5479.67,335.0,Our Lady of Lourdes School,839.6739552679844,67,Prahran High School,875.4733582370308,not ranked
561,ID743962637,8 Efficient St,EPPING,3,h,490000.0,8/07/2017,2.0,2.0,375.0,7.0,-37.62157,145.01049,20005.0,3842.2660997138632,45,False,2006.67,7754.33,1051.33,St Mary of the Cross MacKillop Catholic Parish Primary School,527.1098491031321,not ranked,Edgars Creek Secondary College,1426.8742982323913,not ranked
562,ID585159242,6a Scott St,HAWTHORN,4,h,1650000.0,3/09/2016,2.0,2.0,317.0,14.0,-37.8344,145.0422,19910.0,978.1974393754901,18,False,1144.33,6845.67,375.67,Auburn South Primary School,631.2754855736489,124,Auburn High School,660.0377469153732,167
563,ID950791732,7 Clevedon Ct,KEW,4,h,1950000.0,8/10/2016,2.0,2.0,400.0,19.0,-37.8147,145.0438,19903.0,875.5938052551143,18,False,271.67,771.67,74.0,Carey Baptist Grammar School,353.3795440981907,23,Carey Baptist Grammar School,353.3795440981907,68
564,ID867423600,1/64 Edgar St N,GLEN IRIS,2,u,545000.0,16/07/2016,0.0,0.0,0.0,59.0,-37.85,145.0465,19911.0,424.8586008053776,20,False,1923.67,8979.33,620.33,Bialik College,903.4770455261415,148,Alia College,763.1407420074497,500
565,ID842147752,11 Eclipse Cr,WATSONIA,4,h,788800.0,12/08/2017,2.0,4.0,631.0,41.0,-37.7156,145.08875,19984.0,676.4135849146483,38,False,281.67,524.33,75.33,Watsonia Primary School,967.8917090173189,not ranked,Greensborough Secondary College,821.9663322868435,not ranked
566,ID627401475,2/11 French St,THOMASTOWN,3,u,542000.0,1/07/2017,2.0,2.0,213.0,49.0,-37.67748,145.01791,20007.0,451.180426335493,40,False,502.67,1662.67,118.67,St Luke's School,574.127887929802,not ranked,Lalor Secondary College,1241.987064339154,378
567,ID639508343,10 Hampshire Rd,DONCASTER,3,h,1300000.0,11/03/2017,1.0,2.0,657.0,33.0,-37.7946,145.1375,19897.0,2927.888223992463,31,False,3327.0,11071.67,1069.33,Kerrimuir Primary School,1029.8598872819887,91,Doncaster Secondary College,1116.3464916682046,225
568,ID635060678,13 Woolart St,STRATHMORE,3,h,910000.0,15/10/2016,1.0,2.0,692.0,59.0,-37.7217,144.9074,20033.0,1311.4240093682715,26,False,888.0,2196.0,181.33,Strathmore North Primary School,833.1629736036368,145,Strathmore Secondary College,2398.348440762442,133
569,ID668810376,47 Albion Rd,BOX HILL,3,h,1351000.0,28/05/2016,1.0,2.0,662.0,95.0,-37.8246,145.1269,20042.0,768.037623441315,26,True,2744.33,10289.67,780.0,St Francis Xavier's School,790.6375890202854,376,Our Lady of Sion College,744.8347941284583,69
570,ID483261274,35 Bordeaux St,DONCASTER,4,h,1430000.0,10/12/2016,2.0,2.0,655.0,49.0,-37.782,145.1194,20042.0,4147.247986279856,26,False,3081.0,9924.0,906.0,St Gregory the Great School,297.7392466685207,174,Templestowe College,1642.1414786408855,307
571,ID443382648,22 Nimmo St,ESSENDON,4,h,1160000.0,10/09/2016,3.0,2.0,256.0,4.0,-37.7527,144.8957,22253.0,1841.3088109680375,18,False,1144.33,6845.67,375.67,Our Lady of the Nativity School,413.31182821784813,373,Ave Maria College,479.5022588943696,111
572,ID542695315,88 Boronia Rd,VERMONT,3,h,988000.0,22/07/2017,1.0,1.0,653.0,49.0,-37.84034000000001,145.2022,19901.0,2593.5552721709264,37,False,281.67,524.33,75.33,Vermont Primary School,770.0227999722858,47,Vermont Secondary College,474.37680908673724,129
573,ID258547346,76 Plymouth Rd,CROYDON,3,h,702500.0,12/08/2017,1.0,1.0,864.0,12.0,-37.78264,145.26447,19878.0,2010.5170926959488,45,False,294.67,840.67,110.67,Good Shepherd Lutheran Primary School,364.7019089141292,57,Yarra Valley Grammar,567.2205093208744,not ranked
574,ID421287178,50 Carlisle Rd,FERNTREE GULLY,5,h,1100000.0,17/06/2017,3.0,2.0,836.0,18.0,-37.8801,145.26011,19869.0,3055.1771338038125,49,False,56.33,98.33,19.0,Kent Park Primary School,442.26576184346914,not ranked,Fairhills High School,772.747831649207,406
575,ID150760850,1/10 Reno Rd,SANDRINGHAM,4,h,1235000.0,29/07/2017,2.0,2.0,404.0,94.0,-37.95882,145.02138,19948.0,1752.8248441687858,36,False,101.67,251.33,18.67,Sandringham East Primary School,250.6688052306096,295,Sandringham College,276.21561634615114,304
576,ID874851727,16/36 Anderson Rd,HAWTHORN EAST,3,u,735000.0,16/04/2016,1.0,1.0,0.0,49.0,-37.8414,145.0505,19911.0,1174.7512245663381,20,False,1144.33,6845.67,375.67,Auburn South Primary School,469.6200109523134,124,Auburn High School,506.6971976782856,167
